date,open,high,low,close,volume,HAopen,HAclose,HAhigh,HAlow,Rolling Mean,Upper Band,lower Band,HARollingMean,HAUpperBand,HAlowerBand
2023-10-11 14:10:00+05:30,1561.5,1561.55,1561.5,1561.55,3,1564.75,1561.52,1561.55,1561.5,1565.92,1572.9674897027942,1558.872510297206,1565.472,1571.3758202321428,1559.5681797678571
2023-10-11 14:15:00+05:30,1561.55,1564.75,1561.55,1564.75,95,1561.52,1563.15,1564.75,1561.55,1565.94,1572.9713267279676,1558.9086732720325,1565.391,1571.408156582096,1559.3738434179043
2023-10-11 14:20:00+05:30,1564.75,1564.75,1561.85,1564.35,15,1563.15,1563.93,1564.75,1561.85,1565.9299999999998,1572.971022652987,1558.8889773470128,1565.3939999999998,1571.4078817192772,1559.3801182807224
2023-10-11 14:25:00+05:30,1561.95,1564.5,1560.75,1560.75,61,1564.55,1561.99,1564.5,1560.75,1565.54,1573.2922469860814,1557.7877530139185,1565.161,1571.5298858261701,1558.79211417383
2023-10-11 14:30:00+05:30,1564.15,1564.15,1560.75,1564.0,28,1561.35,1563.26,1564.15,1560.75,1565.485,1573.2761702159053,1557.6938297840945,1565.077,1571.5296862623347,1558.6243137376653
2023-10-11 14:35:00+05:30,1564.0,1564.0,1560.95,1561.0,12,1564.08,1562.49,1564.0,1560.95,1564.995,1573.2713988411417,1556.718601158858,1564.851,1571.5096114668743,1558.192388533126
2023-10-11 14:40:00+05:30,1563.65,1563.65,1560.0,1560.0,55,1562.5,1561.82,1563.65,1560.0,1563.5949999999998,1569.4972500417575,1557.692749958242,1564.058,1569.970576426577,1558.145423573423
2023-10-11 14:45:00+05:30,1560.0,1560.0,1556.65,1556.65,91,1561.82,1558.32,1560.0,1556.65,1562.255,1567.7115862343783,1556.798413765622,1562.758,1567.0756516250922,1558.440348374908
2023-10-11 14:50:00+05:30,1556.5,1556.9,1555.15,1556.9,61,1558.32,1556.36,1556.9,1555.15,1561.4550000000002,1567.5019367819016,1555.4080632180987,1561.744,1566.8471423870317,1556.6408576129681
2023-10-11 14:55:00+05:30,1556.9,1556.9,1556.9,1556.9,36,1556.7,1556.9,1556.9,1556.9,1560.685,1566.9104049399643,1554.4595950600356,1560.974,1566.4703923521688,1555.477607647831
2023-10-11 15:00:00+05:30,1557.9,1559.6,1555.5,1559.35,154,1556.9,1558.09,1559.6,1555.5,1560.465,1566.7100068943898,1554.21999310561,1560.631,1566.3974196478964,1554.8645803521038
2023-10-11 15:05:00+05:30,1559.35,1560.9,1557.5,1559.3,294,1558.62,1559.26,1560.9,1557.5,1559.9199999999998,1565.4084120350544,1554.4315879649453,1560.2419999999997,1565.7732108379103,1554.7107891620892
2023-10-11 15:10:00+05:30,1560.0,1560.75,1558.2,1560.15,115,1559.32,1559.78,1560.75,1558.2,1559.5,1564.0431266766252,1554.9568733233748,1559.8269999999998,1564.7135807177606,1554.940419282239
2023-10-11 15:15:00+05:30,1560.6,1561.4,1558.0,1559.45,525,1560.08,1559.86,1561.4,1558.0,1559.3700000000001,1563.8277522985716,1554.9122477014287,1559.614,1564.2613811024264,1554.9666188975737
2023-10-11 15:20:00+05:30,1559.45,1559.45,1555.3,1555.3,406,1560.02,1557.38,1559.45,1555.3,1558.5,1562.2871126497748,1554.7128873502252,1559.026,1563.0721691072567,1554.9798308927434
2023-10-11 15:25:00+05:30,1557.0,1557.0,1555.0,1555.0,659,1557.38,1556.0,1557.0,1555.0,1557.9,1561.8254157599865,1553.9745842400137,1558.377,1562.0151442155861,1554.7388557844138
2023-10-12 09:15:00+05:30,1564.8,1567.95,1563.6,1563.6,206,1556.0,1564.99,1567.95,1563.6,1558.26,1563.4861734461028,1553.0338265538971,1558.694,1563.886038349463,1553.501961650537
2023-10-12 09:20:00+05:30,1563.6,1563.85,1560.1,1560.75,223,1564.2,1562.07,1563.85,1560.1,1558.6699999999998,1563.9774789997882,1553.3625210002115,1559.069,1564.6668206076677,1553.4711793923323
2023-10-12 09:25:00+05:30,1560.75,1562.2,1558.15,1559.0,145,1562.18,1560.02,1562.2,1558.15,1558.8799999999999,1564.0403617444124,1553.7196382555874,1559.435,1564.715204120641,1554.154795879359
2023-10-12 09:30:00+05:30,1559.0,1560.0,1558.45,1558.45,13,1559.88,1558.98,1560.0,1558.45,1559.035,1564.0212143288468,1554.0487856711534,1559.643,1564.6354124651618,1554.6505875348382
2023-10-12 09:35:00+05:30,1558.45,1561.25,1558.15,1560.1,136,1558.72,1559.49,1561.25,1558.15,1559.1100000000001,1564.1396454480607,1554.0803545519395,1559.783,1564.6590188678963,1554.9069811321035
2023-10-12 09:40:00+05:30,1560.1,1560.35,1556.0,1556.1,71,1559.28,1558.14,1560.35,1556.0,1558.79,1564.1614885170454,1553.4185114829545,1559.6709999999998,1564.6507585840714,1554.6912414159283
2023-10-12 09:45:00+05:30,1556.0,1558.45,1554.7,1556.4,200,1558.1,1556.39,1558.45,1554.7,1558.4150000000002,1563.887161872187,1552.9428381278133,1559.3319999999999,1564.7233247186844,1553.9406752813154
2023-10-12 09:50:00+05:30,1556.4,1556.7,1554.8,1554.8,58,1556.2,1555.68,1556.7,1554.8,1557.95,1563.8079480669785,1552.0920519330216,1558.914,1564.7529664230033,1553.0750335769967
2023-10-12 09:55:00+05:30,1554.8,1555.4,1551.5,1555.4,382,1555.6,1554.28,1555.4,1551.5,1557.96,1563.7981503920214,1552.1218496079787,1558.604,1565.097423681786,1552.110576318214
2023-10-12 10:00:00+05:30,1555.4,1561.0,1555.4,1557.8,384,1555.1,1557.4,1561.0,1555.4,1558.24,1563.7037797254968,1552.7762202745032,1558.7440000000001,1565.0454298201162,1552.4425701798841
2023-10-12 10:05:00+05:30,1557.8,1560.15,1557.8,1558.75,17,1556.6,1558.62,1560.15,1557.8,1557.755,1561.7742453686226,1553.7357546313776,1558.1070000000002,1562.642695952976,1553.5713040470243
2023-10-12 10:10:00+05:30,1558.75,1561.35,1558.75,1559.05,90,1558.28,1559.48,1561.35,1558.75,1557.585,1561.1605496857708,1554.0094503142293,1557.848,1561.6072647035253,1554.0887352964746
2023-10-12 10:15:00+05:30,1559.05,1561.0,1558.85,1561.0,124,1558.9,1559.98,1561.0,1558.85,1557.785,1561.895974472187,1553.6740255278132,1557.844,1561.5930644759067,1554.0949355240934
2023-10-12 10:20:00+05:30,1561.0,1561.0,1556.5,1556.5,101,1560.02,1558.75,1561.0,1556.5,1557.59,1561.745531788388,1553.4344682116118,1557.821,1561.541805766983,1554.1001942330167
2023-10-12 10:25:00+05:30,1556.5,1558.95,1556.0,1556.0,72,1558.75,1556.86,1558.95,1556.0,1557.1799999999998,1561.0329065507412,1553.3270934492584,1557.558,1561.1230251674428,1553.9929748325571
2023-10-12 10:30:00+05:30,1556.0,1558.25,1556.0,1557.95,64,1556.25,1557.05,1558.25,1556.0,1557.3650000000002,1561.1647222120505,1553.56527778795,1557.449,1561.001569649024,1553.896430350976
2023-10-12 10:35:00+05:30,1557.95,1560.0,1556.9,1560.0,173,1556.98,1558.71,1560.0,1556.9,1557.725,1561.7911884964606,1553.6588115035393,1557.681,1561.229213321918,1554.132786678082
2023-10-12 10:40:00+05:30,1560.0,1560.9,1558.0,1558.95,189,1558.98,1559.46,1560.9,1558.0,1558.1399999999999,1561.694277548075,1554.5857224519248,1558.059,1561.4622069842785,1554.6557930157214
2023-10-12 10:45:00+05:30,1558.95,1560.9,1558.95,1559.1,32,1559.48,1559.48,1560.9,1558.95,1558.51,1561.5261785976957,1555.4938214023043,1558.579,1560.7994594119396,1556.3585405880604
2023-10-12 10:50:00+05:30,1559.1,1561.7,1559.1,1560.2,312,1559.02,1560.02,1561.7,1559.1,1558.75,1561.8943070248515,1555.6056929751485,1558.841,1561.0614594119404,1556.6205405880594
2023-10-12 10:55:00+05:30,1560.2,1562.0,1560.2,1560.2,22,1559.65,1560.65,1562.0,1560.2,1558.895,1562.1703116899816,1555.6196883100183,1559.0439999999999,1561.5299641545798,1556.55803584542
2023-10-12 11:00:00+05:30,1560.2,1561.45,1559.3,1561.45,25,1560.2,1560.6,1561.45,1559.3,1559.135,1562.7904525483445,1555.4795474516554,1559.156,1561.8235531859889,1556.488446814011
2023-10-12 11:05:00+05:30,1561.45,1561.45,1558.9,1560.85,209,1560.82,1560.66,1561.45,1558.9,1559.1200000000001,1562.7425221416208,1555.4974778583794,1559.224,1562.016644306442,1556.4313556935579
2023-10-12 11:10:00+05:30,1561.6,1561.6,1559.15,1561.4,24,1561.15,1560.94,1561.6,1559.15,1559.6100000000001,1562.9737941540734,1556.2462058459269,1559.443,1562.4085660880016,1556.4774339119983
2023-10-12 11:15:00+05:30,1561.4,1561.4,1558.75,1558.75,30,1561.5,1560.08,1561.4,1558.75,1559.885,1562.2335456492335,1557.5364543507665,1559.7649999999999,1562.1205938152214,1557.4094061847784
2023-10-12 11:20:00+05:30,1558.75,1559.75,1558.0,1558.0,9,1560.08,1558.62,1559.75,1558.0,1559.8899999999999,1562.2203790821522,1557.5596209178475,1559.922,1561.5790603154317,1558.2649396845684
2023-10-12 11:25:00+05:30,1559.75,1560.0,1558.6,1559.9,21,1558.38,1559.56,1560.0,1558.6,1559.8799999999999,1562.2091390874646,1557.5508609125352,1560.007,1561.462718226734,1558.551281773266
2023-10-12 11:30:00+05:30,1559.9,1560.0,1559.9,1560.0,2,1559.82,1559.95,1560.0,1559.9,1559.9850000000001,1562.2205958688362,1557.749404131164,1560.056,1561.4620251302015,1558.6499748697986
2023-10-12 11:35:00+05:30,1560.0,1561.0,1557.0,1557.0,1087,1559.95,1558.75,1561.0,1557.0,1559.775,1562.6756704205677,1556.8743295794325,1559.983,1561.5841953868146,1558.3818046131853
2023-10-12 11:40:00+05:30,1557.0,1559.55,1556.95,1559.55,509,1558.5,1558.26,1559.55,1556.95,1559.7099999999998,1562.5974440831294,1556.8225559168702,1559.807,1561.7421956547878,1557.8718043452122
2023-10-12 11:45:00+05:30,1559.55,1559.95,1559.55,1559.95,26,1558.28,1559.75,1559.95,1559.55,1559.685,1562.5578808614891,1556.8121191385108,1559.717,1561.5594392045082,1557.874560795492
2023-10-12 11:50:00+05:30,1559.95,1562.0,1559.95,1562.0,216,1559.75,1560.98,1562.0,1559.95,1559.74,1562.7792981645769,1556.7007018354232,1559.7549999999999,1561.6916465862635,1557.8183534137363
2023-10-12 11:55:00+05:30,1562.0,1564.65,1559.95,1559.95,111,1560.98,1561.64,1564.65,1559.95,1559.65,1562.5950523481256,1556.7049476518746,1559.853,1562.0718094906154,1557.6341905093848
2023-10-12 12:00:00+05:30,1559.95,1561.9,1559.95,1560.05,20,1560.98,1560.46,1561.9,1559.95,1559.5149999999999,1562.217282985403,1556.8127170145967,1559.8049999999998,1561.938421873183,1557.6715781268167
2023-10-12 12:05:00+05:30,1560.05,1563.2,1560.05,1561.85,129,1560.0,1561.29,1563.2,1560.05,1559.825,1562.8313821003326,1556.8186178996675,1559.926,1562.256859641153,1557.595140358847
2023-10-12 12:10:00+05:30,1561.85,1565.0,1561.5,1563.35,227,1560.95,1562.93,1565.0,1561.5,1560.3600000000001,1563.7963417240305,1556.9236582759697,1560.357,1563.160554093584,1557.5534459064158
2023-10-12 12:15:00+05:30,1563.0,1564.15,1562.15,1562.15,14,1562.6,1562.86,1564.15,1562.15,1560.585,1564.1785281332297,1556.9914718667703,1560.687,1563.8299363482245,1557.5440636517753
2023-10-12 12:20:00+05:30,1562.15,1563.35,1561.65,1563.3,7,1562.58,1562.61,1563.35,1561.65,1560.915,1564.8587855474548,1556.9712144525452,1560.953,1564.2644488269395,1557.6415511730604
2023-10-12 12:25:00+05:30,1563.65,1564.95,1561.5,1564.95,134,1562.72,1563.76,1564.95,1561.5,1561.71,1565.3388351360063,1558.0811648639938,1561.4540000000002,1564.7998989823539,1558.1081010176465
2023-10-12 12:30:00+05:30,1564.9,1564.9,1562.6,1562.6,2,1564.3,1563.75,1564.9,1562.6,1562.0149999999999,1565.3366629034736,1558.6933370965262,1562.0030000000002,1564.7714580546083,1559.234541945392
2023-10-12 12:35:00+05:30,1562.6,1562.6,1560.05,1561.9,416,1563.75,1561.79,1562.6,1560.05,1562.21,1565.2058489800022,1559.2141510199979,1562.2069999999999,1564.4968820930621,1559.9171179069376
2023-10-12 12:40:00+05:30,1561.9,1562.2,1558.55,1562.0,99,1562.25,1561.16,1562.2,1558.55,1562.21,1565.2058489800022,1559.2141510199979,1562.225,1564.474488830852,1559.975511169148
2023-10-12 12:45:00+05:30,1562.0,1562.1,1562.0,1562.1,134,1561.95,1562.05,1562.1,1562.0,1562.425,1564.9754901489457,1559.8745098510542,1562.266,1564.4828085167937,1560.0491914832064
2023-10-12 12:50:00+05:30,1562.1,1562.75,1560.9,1560.95,12,1562.05,1561.68,1562.75,1560.9,1562.5149999999999,1564.7351351309928,1560.294864869007,1562.3880000000001,1564.2724344863816,1560.5035655136187
2023-10-12 12:55:00+05:30,1560.95,1562.25,1560.75,1562.25,14,1561.52,1561.55,1562.25,1560.75,1562.5549999999998,1564.7359529007806,1560.374047099219,1562.414,1564.2372864101574,1560.5907135898426
2023-10-12 13:00:00+05:30,1562.25,1563.2,1561.0,1561.05,88,1561.6,1561.88,1563.2,1561.0,1562.325,1564.615681606442,1560.0343183935581,1562.309,1564.121118465626,1560.4968815343739
2023-10-12 13:05:00+05:30,1561.05,1562.7,1558.0,1558.0,485,1561.65,1559.94,1562.7,1558.0,1561.91,1565.4851612240075,1558.3348387759927,1562.017,1564.3113805748715,1559.7226194251286
2023-10-12 13:10:00+05:30,1558.0,1558.05,1555.0,1555.7,1927,1559.52,1556.69,1558.05,1555.0,1561.15,1566.297383369774,1556.0026166302262,1561.425,1565.4452294019818,1557.404770598018
2023-10-12 13:15:00+05:30,1555.7,1555.7,1553.0,1555.1,489,1556.85,1554.88,1555.7,1553.0,1560.165,1565.824809576683,1554.505190423317,1560.537,1565.9474594177586,1555.1265405822414
2023-10-12 13:20:00+05:30,1555.1,1555.1,1547.0,1551.95,890,1555.4,1552.29,1555.1,1547.0,1559.1,1566.4723206055473,1551.7276793944525,1559.391,1566.39642297875,1552.3855770212501
2023-10-12 13:25:00+05:30,1551.95,1556.8,1551.95,1554.45,152,1553.52,1553.79,1556.8,1551.95,1558.355,1565.9714223155468,1550.7385776844533,1558.5910000000001,1566.1815464596189,1551.0004535403814
2023-10-12 13:30:00+05:30,1556.45,1562.0,1554.75,1560.2,222,1553.2,1558.35,1562.0,1554.75,1558.175,1565.4875842825063,1550.8624157174936,1558.31,1565.6827908179005,1550.9372091820994
2023-10-12 13:35:00+05:30,1560.2,1563.05,1560.15,1561.85,132,1558.32,1561.31,1563.05,1560.15,1558.15,1565.4044239376078,1550.8955760623924,1558.236,1565.4552101753327,1551.0167898246675
2023-10-12 13:40:00+05:30,1561.85,1563.65,1561.2,1563.2,38,1561.02,1562.48,1563.65,1561.2,1558.375,1566.137194706817,1550.612805293183,1558.316,1565.720192205926,1550.911807794074
2023-10-12 13:45:00+05:30,1563.2,1563.2,1561.1,1561.15,46,1562.52,1562.16,1563.2,1561.1,1558.265,1565.8113088843254,1550.7186911156748,1558.377,1565.9085635089245,1550.8454364910754
2023-10-12 13:50:00+05:30,1561.15,1561.15,1559.0,1560.55,603,1562.18,1560.46,1561.15,1559.0,1558.215,1565.6855421489922,1550.7444578510076,1558.235,1565.5226226881277,1550.947377311872
2023-10-12 13:55:00+05:30,1560.55,1562.05,1559.2,1559.2,66,1560.85,1560.25,1562.05,1559.2,1558.3349999999998,1565.8287084722142,1550.8412915277854,1558.266,1565.588411260421,1550.9435887395791
2023-10-12 14:00:00+05:30,1559.2,1561.2,1559.0,1560.0,193,1559.88,1559.85,1561.2,1559.0,1558.765,1566.0780097163197,1551.4519902836805,1558.5819999999999,1565.8748141192445,1551.2891858807552
2023-10-12 14:05:00+05:30,1560.0,1561.5,1560.0,1561.5,2,1559.6,1560.75,1561.5,1560.0,1559.405,1566.4060237346553,1552.4039762653447,1559.1689999999999,1566.0720199510454,1552.2659800489544
2023-10-12 14:10:00+05:30,1561.5,1561.5,1560.0,1561.45,8,1560.75,1561.11,1561.5,1560.0,1560.355,1565.062547131987,1555.647452868013,1560.051,1565.0347018815883,1555.0672981184116
2023-10-12 14:15:00+05:30,1561.45,1562.1,1559.0,1559.0,139,1561.48,1560.39,1562.1,1559.0,1560.81,1563.371162930279,1558.2488370697208,1560.7109999999998,1563.0626131579318,1558.3593868420678
2023-10-12 14:20:00+05:30,1559.0,1559.25,1559.0,1559.25,34,1560.22,1559.12,1559.25,1559.0,1560.715,1563.4418418851385,1557.9881581148613,1560.788,1562.8254668368409,1558.7505331631592
2023-10-12 14:25:00+05:30,1559.25,1559.4,1559.0,1559.0,63,1559.12,1559.16,1559.4,1559.0,1560.4299999999998,1563.2245184438846,1557.635481556115,1560.5729999999999,1562.809665176378,1558.3363348236217
2023-10-12 14:30:00+05:30,1559.0,1561.9,1559.0,1561.15,108,1559.12,1560.26,1561.9,1559.0,1560.225,1562.3327897849776,1558.1172102150222,1560.351,1562.1428940941232,1558.559105905877
2023-10-12 14:35:00+05:30,1561.15,1561.15,1561.0,1561.0,2,1560.08,1561.08,1561.15,1561.0,1560.2099999999998,1562.2904913949167,1558.129508605083,1560.243,1561.6361275765526,1558.8498724234473
2023-10-12 14:40:00+05:30,1561.0,1561.05,1559.05,1559.05,3,1561.08,1560.04,1561.05,1559.05,1560.06,1562.2452027619854,1557.8747972380145,1560.201,1561.5903707608904,1558.8116292391096
2023-10-12 14:45:00+05:30,1559.05,1561.0,1559.05,1561.0,11,1560.02,1560.02,1561.0,1559.05,1560.2400000000002,1562.406820507331,1558.0731794926694,1560.1779999999999,1561.5713748000587,1558.784625199941
2023-10-12 14:50:00+05:30,1561.0,1561.0,1559.0,1559.0,4,1560.02,1560.0,1561.0,1559.0,1560.14,1562.4440061728048,1557.8359938271954,1560.193,1561.573854807757,1558.812145192243
2023-10-12 14:55:00+05:30,1559.0,1559.75,1558.0,1558.0,232,1560.0,1558.69,1559.75,1558.0,1559.7900000000002,1562.234858550757,1557.3451414492433,1559.987,1561.5945668294703,1558.3794331705299
2023-10-12 15:00:00+05:30,1558.0,1560.65,1558.0,1560.65,56,1558.5,1559.32,1560.65,1558.0,1559.71,1561.9578631828394,1557.4621368171606,1559.808,1561.2499061458473,1558.3660938541527
2023-10-12 15:05:00+05:30,1560.95,1563.45,1558.0,1563.45,952,1559.32,1561.46,1563.45,1558.0,1560.1550000000002,1563.3433294127685,1556.9666705872319,1559.915,1561.6730102389067,1558.1569897610932
2023-10-12 15:10:00+05:30,1563.45,1564.2,1559.35,1563.45,301,1562.2,1562.61,1564.2,1559.35,1560.575,1564.2955883644474,1556.8544116355527,1560.264,1562.608434544499,1557.9195654555008
2023-10-12 15:15:00+05:30,1563.1,1563.35,1558.55,1561.75,287,1563.45,1561.69,1563.35,1558.55,1560.85,1564.45801576738,1557.2419842326199,1560.517,1562.8779235481295,1558.1560764518706
2023-10-12 15:20:00+05:30,1561.75,1567.0,1558.25,1565.2,1804,1562.42,1563.05,1567.0,1558.25,1561.255,1565.8001928207357,1556.7098071792645,1560.7959999999998,1563.63329448597,1557.9587055140296
2023-10-12 15:25:00+05:30,1565.2,1572.2,1565.0,1566.0,411,1563.48,1567.1,1572.2,1565.0,1561.755,1567.188732091697,1556.3212679083033,1561.398,1566.3037227353045,1556.4922772646953
2023-10-13 09:15:00+05:30,1564.85,1566.65,1558.7,1558.7,195,1565.6,1562.22,1566.65,1558.7,1561.72,1567.235070262462,1556.2049297375381,1561.616,1566.4466907718738,1556.7853092281262
2023-10-13 09:20:00+05:30,1558.7,1558.7,1557.0,1557.0,108,1561.78,1557.85,1558.7,1557.0,1561.3200000000002,1567.5950298803982,1555.044970119602,1561.399,1566.7185526127794,1556.0794473872204
2023-10-13 09:25:00+05:30,1557.0,1558.65,1552.0,1552.0,72,1557.85,1554.91,1558.65,1552.0,1560.6200000000001,1569.1880543623067,1552.0519456376935,1560.8899999999999,1567.5975016047628,1554.182498395237
2023-10-13 09:30:00+05:30,1552.0,1556.5,1552.0,1556.35,272,1554.5,1554.21,1556.5,1552.0,1560.455,1569.306170669584,1551.603829330416,1560.442,1568.3020016963596,1552.5819983036404
2023-10-13 09:35:00+05:30,1556.35,1558.05,1555.5,1557.65,66,1554.18,1556.89,1558.05,1555.5,1560.155,1569.178481712848,1551.131518287152,1560.199,1568.357744184418,1552.0402558155822
2023-10-13 09:40:00+05:30,1557.65,1558.95,1557.0,1557.1,35,1557.0,1557.68,1558.95,1557.0,1559.52,1568.4055938337092,1550.6344061662908,1559.8210000000001,1568.0698488085773,1551.572151191423
2023-10-13 09:45:00+05:30,1557.1,1560.75,1557.0,1560.75,107,1557.38,1558.9,1560.75,1557.0,1559.25,1567.7610385839596,1550.7389614160404,1559.45,1567.4719476715156,1551.4280523284845
2023-10-13 09:50:00+05:30,1560.75,1560.95,1558.65,1560.0,427,1558.92,1560.09,1560.95,1558.65,1559.075,1567.4280766121688,1550.7219233878313,1559.29,1567.1760552031262,1551.4039447968737
2023-10-13 09:55:00+05:30,1560.0,1560.95,1559.25,1560.95,10,1560.38,1560.29,1560.95,1559.25,1558.65,1565.9889372527546,1551.3110627472456,1559.014,1566.4981414559998,1551.529858544
2023-10-13 10:00:00+05:30,1560.95,1560.95,1560.05,1560.05,5,1560.48,1560.5,1560.95,1560.05,1558.0549999999998,1563.4538579039022,1552.6561420960975,1558.354,1563.4528730781162,1553.2551269218839
2023-10-13 10:05:00+05:30,1560.05,1563.75,1560.05,1563.75,499,1560.5,1561.9,1563.75,1560.05,1558.56,1565.059538445141,1552.0604615548589,1558.3220000000001,1563.3159768165779,1553.3280231834224
2023-10-13 10:10:00+05:30,1563.75,1563.75,1561.2,1561.2,322,1561.9,1562.48,1563.75,1561.2,1558.98,1565.573633292796,1552.386366707204,1558.785,1564.4038986663138,1553.1661013336864
2023-10-13 10:15:00+05:30,1561.2,1562.75,1560.35,1562.45,20,1562.48,1561.69,1562.75,1560.35,1560.025,1564.7494635203834,1555.3005364796168,1559.4630000000002,1564.6211051645912,1554.3048948354092
2023-10-13 10:20:00+05:30,1562.45,1562.7,1560.0,1561.15,398,1561.82,1561.57,1562.7,1560.0,1560.505,1564.4870290751621,1556.522970924838,1560.199,1563.928288880693,1556.4697111193072
2023-10-13 10:25:00+05:30,1561.15,1564.3,1561.15,1564.3,62,1561.8,1562.72,1564.3,1561.15,1561.17,1565.252809490194,1557.087190509806,1560.782,1563.999946895512,1557.5640531044878
2023-10-13 10:30:00+05:30,1564.3,1564.3,1561.05,1561.05,22,1562.72,1562.68,1564.3,1561.05,1561.565,1564.501002573398,1558.6289974266022,1561.282,1563.844911538793,1558.7190884612069
2023-10-13 10:35:00+05:30,1561.05,1562.75,1561.05,1562.75,105,1562.68,1561.9,1562.75,1561.05,1561.765,1564.726624929344,1558.803375070656,1561.5819999999999,1563.5355904267997,1559.6284095732
2023-10-13 10:40:00+05:30,1562.75,1562.75,1560.7,1562.05,18,1561.9,1562.06,1562.75,1560.7,1561.97,1564.659981412555,1559.280018587445,1561.779,1563.4391860672554,1560.1188139327446
2023-10-13 10:45:00+05:30,1562.05,1562.05,1560.65,1561.6,14,1562.4,1561.59,1562.05,1560.65,1562.035,1564.6456831800429,1559.4243168199573,1561.909,1563.217279616783,1560.6007203832173
2023-10-13 10:50:00+05:30,1561.6,1562.2,1560.15,1561.65,25,1561.82,1561.4,1562.2,1560.15,1562.1950000000002,1564.4347668529222,1559.9552331470782,1561.999,1562.9520978730911,1561.045902126909
2023-10-13 10:55:00+05:30,1561.65,1561.75,1561.0,1561.0,9,1561.62,1561.35,1561.75,1561.0,1561.92,1563.9792339459943,1559.8607660540058,1561.944,1562.9821693290064,1560.9058306709935
2023-10-13 11:00:00+05:30,1561.85,1562.2,1561.85,1562.2,555,1561.32,1562.02,1562.2,1561.85,1562.02,1564.0201111079975,1560.0198888920024,1561.898,1562.8692214532455,1560.9267785467543
2023-10-13 11:05:00+05:30,1562.2,1562.2,1560.1,1560.1,29,1562.02,1561.15,1562.2,1560.1,1561.7849999999999,1564.0896089087112,1559.4803910912885,1561.8439999999998,1562.9209174115238,1560.767082588476
2023-10-13 11:10:00+05:30,1560.1,1562.0,1560.0,1562.0,306,1561.15,1561.02,1562.0,1560.0,1561.87,1564.1328399069166,1559.6071600930832,1561.789,1562.978414421805,1560.599585578195
2023-10-13 11:15:00+05:30,1562.0,1562.8,1561.05,1562.8,54,1561.05,1562.16,1562.8,1561.05,1561.72,1563.3874664747257,1560.0525335252744,1561.733,1562.7706490522742,1560.6953509477257
2023-10-13 11:20:00+05:30,1562.8,1563.35,1561.0,1563.35,109,1562.4,1562.62,1563.35,1561.0,1561.95,1563.8279421361046,1560.0720578638955,1561.727,1562.7407301855123,1560.7132698144878
2023-10-13 11:25:00+05:30,1563.35,1563.35,1561.2,1563.0,32,1563.07,1562.72,1563.35,1561.2,1561.975,1563.906176958317,1560.0438230416828,1561.809,1563.0017726802698,1560.6162273197301
2023-10-13 11:30:00+05:30,1563.0,1564.0,1560.15,1563.0,995,1563.18,1562.54,1564.0,1560.15,1562.07,1564.1080818868897,1560.0319181131101,1561.857,1563.1305619341565,1560.5834380658434
2023-10-13 11:35:00+05:30,1563.0,1563.75,1562.4,1562.45,19,1563.0,1562.9,1563.75,1562.4,1562.155,1564.176797879749,1560.1332021202509,1561.9879999999998,1563.4013270440587,1560.574672955941
2023-10-13 11:40:00+05:30,1562.45,1562.5,1562.45,1562.5,12,1562.72,1562.48,1562.5,1562.45,1562.24,1564.2387774040656,1560.2412225959345,1562.096,1563.4742500983025,1560.7177499016975
2023-10-13 11:45:00+05:30,1562.5,1562.55,1560.9,1560.9,17,1562.48,1561.71,1562.55,1560.9,1562.23,1564.2571490653686,1560.2028509346314,1562.132,1563.4406990996679,1560.8233009003322
2023-10-13 11:50:00+05:30,1560.9,1562.3,1560.0,1562.3,235,1561.7,1561.38,1562.3,1560.0,1562.24,1564.2674779077854,1560.2125220922146,1562.068,1563.4609281708063,1560.6750718291937
2023-10-13 11:55:00+05:30,1562.3,1562.45,1561.0,1562.45,11,1561.6,1562.05,1562.45,1561.0,1562.475,1563.8349428092154,1561.1150571907845,1562.158,1563.3948706031867,1560.921129396813
2023-10-13 12:00:00+05:30,1562.45,1562.45,1561.0,1562.0,52,1562.38,1561.98,1562.45,1561.0,1562.475,1563.8349428092154,1561.1150571907845,1562.2540000000001,1563.217013787906,1561.2909862120944
2023-10-13 12:05:00+05:30,1562.0,1562.45,1562.0,1562.0,42,1562.22,1562.11,1562.45,1562.0,1562.395,1563.7640629398334,1561.0259370601666,1562.2490000000003,1563.214698365679,1561.2833016343216
2023-10-13 12:10:00+05:30,1562.0,1562.5,1561.0,1562.5,31,1562.0,1562.0,1562.5,1561.0,1562.31,1563.5107405122128,1561.109259487787,1562.187,1563.1260799280415,1561.2479200719583
2023-10-13 12:15:00+05:30,1562.5,1562.5,1561.25,1561.25,21,1562.25,1561.88,1562.5,1561.25,1562.135,1563.3973170934178,1560.8726829065822,1562.103,1562.978292966906,1561.227707033094
2023-10-13 12:20:00+05:30,1561.25,1562.55,1561.25,1562.55,9,1561.88,1561.9,1562.55,1561.25,1562.0900000000001,1563.2425816432403,1560.93741835676,1562.039,1562.864453410841,1561.213546589159
2023-10-13 12:25:00+05:30,1562.55,1562.55,1560.25,1561.85,131,1561.9,1561.8,1562.55,1560.25,1562.03,1563.1615672513528,1560.898432748647,1561.929,1562.4977764647026,1561.3602235352976
2023-10-13 12:30:00+05:30,1561.85,1561.85,1560.0,1561.5,139,1562.2,1561.3,1561.85,1560.0,1561.9299999999998,1563.0536844159083,1560.8063155840914,1561.8110000000001,1562.3610262621175,1561.2609737378828
